"year","block","trt","subplot","drought","nativecov","totalcov","BG","Litter","plot","invaded","CHAL","ARFR","CHLE","RACO","POOL","BRTE","ASDR","HECO","GAAR","ACHY","PASM","ARLU","ACMI","MATA","POPE","DACA","SCSC","FEID","AMRE","THFI","BOGR","POSE","SPCO","ARPU","SPCR","LIPU","KOMA","BRIN","ELEL","HEVI","BOCU","SOTR","TRDU","CAMI","SATR","MONU","CADU","unkgrass","AMTO","LIDA","TAOF","COAR","MEOF","unknown dicot","ARPO","VEBR","THAR","PLPA","EUGL","BASC","MANE","LEDR","BUDA","DESO","SIAL","GRSQ"
"2020","17","fd","n","0",0.3675,0.3675,20,NA,"17.fd.n",NA,NA,0,NA,NA,NA,NA,NA,2.5,15,0,2,0,9.75,NA,2,0.5,NA,NA,NA,NA,NA,NA,0,0,0,0.5,NA,NA,NA,0.25,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","17","fd","s","0",0.355,0.355,25,NA,"17.fd.s",NA,NA,0,NA,NA,NA,NA,NA,0,13,3,0.5,0,7.5,NA,3.25,0.75,NA,NA,NA,NA,NA,NA,0,0,0.25,0,NA,NA,NA,0.75,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","17","ir","n","0",0.2375,0.2375,50,NA,"17.ir.n",NA,NA,0,NA,NA,NA,NA,0,NA,3,0,0.5,0.75,NA,0,2,NA,1.75,2.5,NA,9,2.5,NA,NA,NA,0.25,0.5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","17","ir","s","0",0.2425,0.2425,50,NA,"17.ir.s",NA,NA,0,NA,NA,NA,NA,0,NA,4,0.25,0.75,0.5,NA,0,0.5,NA,2.5,3,NA,0.5,5,NA,NA,NA,5,0.75,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","17","r","n","0",0.2775,0.2775,40,NA,"17.r.n",NA,NA,NA,NA,NA,NA,NA,0.25,1.75,2,NA,NA,NA,2,0,2.75,0,NA,0,NA,NA,12,NA,0,0,2.25,0.75,2.25,NA,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","17","r","s","0",0.26,0.26,25,NA,"17.r.s",NA,NA,NA,NA,NA,NA,NA,0,1.5,2,NA,NA,NA,3,0,2.25,0.5,NA,0.25,NA,NA,8,NA,0,0,1.75,1,3.75,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","18","dt","n","0",0.73,0.73,3,NA,"18.dt.n",NA,NA,0,NA,4.25,NA,NA,0,3,0,NA,NA,0,NA,NA,2.75,0.5,0,35,NA,NA,2.5,NA,NA,NA,NA,0,NA,NA,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","18","dt","s","0",0.56,0.56,8,NA,"18.dt.s",NA,NA,0,NA,3,NA,NA,0,1.75,4.25,NA,NA,0,NA,NA,8,1.5,0,15,NA,NA,2.5,NA,NA,NA,NA,0,NA,NA,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","18","fd","n","0",0.3075,0.3075,40,NA,"18.fd.n",NA,NA,0,NA,12,NA,NA,0,0.25,NA,1.25,1,0,NA,0,NA,0.5,NA,NA,NA,8.25,5.75,NA,0,NA,0,NA,NA,NA,0.75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","18","fd","s","0",0.3,0.3,50,NA,"18.fd.s",NA,NA,0,NA,5.75,NA,NA,0.25,0.25,NA,0,1.25,1.25,NA,0,NA,1,NA,NA,NA,12,5.25,NA,0,NA,1.5,NA,NA,NA,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","18","ir","n","0",0.2135,0.2135,60,NA,"18.ir.n",NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.1,NA,1.25,7,0,NA,0.5,3.5,NA,NA,6.75,NA,0,0,NA,NA,0.25,1.5,NA,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","18","ir","s","0",0.131,0.131,80,NA,"18.ir.s",NA,NA,NA,NA,NA,NA,NA,0,0.25,NA,0.25,NA,0,3,0,NA,0.25,0.75,NA,NA,5.5,NA,0,0,NA,NA,0.1,2,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","18","r","n","0",0.5475,0.5475,25,NA,"18.r.n",NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0.25,0.25,NA,0,0,50,0,NA,NA,0,NA,NA,NA,0,NA,1,0,NA,NA,3.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","18","r","s","0",0.7585,0.7585,0,NA,"18.r.s",NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0.75,0,70,0,NA,NA,0.1,NA,NA,NA,0,NA,0.25,1.25,NA,NA,3.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","19","dt","n","0",0.5775,0.5775,9,NA,"19.dt.n",NA,NA,0,NA,5.5,NA,NA,0,6,6.75,NA,3,NA,NA,NA,7.5,2.5,NA,NA,NA,NA,2.5,NA,0,NA,3,0,NA,NA,0,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","19","dt","s","0",0.385,0.385,6,NA,"19.dt.s",NA,NA,0,NA,9,NA,NA,0,2.5,3,NA,4,NA,NA,NA,7,0.5,NA,NA,NA,NA,2.5,NA,0,NA,0,0,NA,NA,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","19","fd","n","0",0.231,0.231,60,NA,"19.fd.n",NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0.25,3.5,0,1,0.75,0.5,4,NA,8.25,NA,0.25,0,NA,NA,0.1,NA,NA,0,1.75,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","19","fd","s","0",0.231,0.231,50,NA,"19.fd.s",NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,0,0.75,0,1,1,0,7,NA,5.25,NA,0,0.25,NA,NA,0.5,NA,NA,0,1.75,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","19","ir","n","0",0.2675,0.2675,60,NA,"19.ir.n",NA,NA,0,NA,17,NA,NA,0,NA,2.75,NA,NA,0,NA,NA,3.5,0,0,NA,NA,NA,NA,0,0,0,NA,NA,1.75,NA,0,0.5,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","19","ir","s","0",0.3475,0.3475,70,NA,"19.ir.s",NA,NA,0,NA,5.25,NA,NA,0,NA,5.5,NA,NA,0,NA,NA,1.5,0,2.25,NA,NA,NA,NA,0.5,0,0,NA,NA,2.5,NA,0,1.25,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","19","r","n","0",0.6675,0.6675,11,NA,"19.r.n",NA,NA,NA,NA,30,NA,NA,0,2.5,4,0,NA,20,NA,0,0,NA,0,NA,NA,NA,7.5,NA,0,0,NA,0,1,NA,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","19","r","s","0",0.4525,0.4525,12,NA,"19.r.s",NA,NA,NA,NA,0,NA,NA,0,0,0.5,0,NA,18,NA,0,10,NA,0,NA,NA,NA,6.5,NA,0,0,NA,0,6,NA,NA,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2","dt","n","0",0.3785,0.3785,45,NA,"2.dt.n",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.25,0.1,3.5,2,0,NA,1,NA,NA,NA,9,NA,0.25,0,NA,1,0,0.75,NA,NA,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2","dt","s","0",0.456,0.456,35,NA,"2.dt.s",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.5,1.5,0,10,0,NA,1.75,NA,NA,NA,5,NA,0.25,0,NA,1,0.1,0.5,NA,NA,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2","fd","n","0",0.2625,0.2625,40,NA,"2.fd.n",NA,NA,0,NA,9,NA,NA,NA,2.25,NA,NA,0.25,0.75,10,0,0.25,NA,0.5,NA,NA,NA,1,NA,0,0,0.5,0,NA,NA,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2","fd","s","0",0.3325,0.3325,30,NA,"2.fd.s",NA,NA,0,NA,6.5,NA,NA,NA,2,NA,NA,3.25,0,10,0,1.5,NA,1.5,NA,NA,NA,2,NA,0,0,1.5,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2","ir","n","0",0.3925,0.3925,30,NA,"2.ir.n",NA,NA,NA,NA,4.25,NA,NA,0,NA,NA,0.75,0.5,5,NA,0,NA,0.25,NA,0.5,NA,18,NA,0.75,0,NA,NA,0.5,NA,NA,0,0.75,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2","ir","s","0",0.4925,0.4925,40,NA,"2.ir.s",NA,NA,NA,NA,7,NA,NA,0,NA,NA,1,1,4,NA,0,NA,0.25,NA,0,NA,20,NA,1.25,0,NA,NA,1,NA,NA,0,0.75,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2","r","n","0",0.3725,0.3725,35,NA,"2.r.n",NA,NA,1.5,NA,0,NA,NA,0,NA,NA,NA,NA,1,3,NA,NA,NA,NA,0,NA,20,NA,0.75,1.5,NA,1.5,0,5,NA,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2","r","s","0",0.4425,0.4425,30,NA,"2.r.s",NA,NA,1.5,NA,0,NA,NA,0,NA,NA,NA,NA,0,14,NA,NA,NA,NA,0,NA,20,NA,0.75,0,NA,1,0,0,NA,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","20","dt","n","1",0.3525,0.3525,18,NA,"20.dt.n",NA,NA,NA,NA,2.75,NA,NA,NA,2.25,0.75,NA,NA,NA,0,0,2.5,NA,NA,NA,NA,1,5,0.5,0,0,NA,0,2,NA,NA,0.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","20","dt","s","1",0.3525,0.3525,10,NA,"20.dt.s",NA,NA,NA,NA,1,NA,NA,NA,1,6.25,NA,NA,NA,1,0,3,NA,NA,NA,NA,4,1.75,0.5,0,0,NA,0,0.75,NA,NA,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","20","fd","n","1",0.2235,0.2235,40,NA,"20.fd.n",NA,NA,NA,NA,4,NA,NA,0,NA,3.5,NA,0.25,0,NA,0.1,2,0.25,NA,0.5,NA,7.5,1,0,NA,0,NA,NA,NA,NA,NA,0.5,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","20","fd","s","1",0.1975,0.1975,80,NA,"20.fd.s",NA,NA,NA,NA,2.5,NA,NA,0,NA,4.5,NA,0.25,0,NA,0,0,1,NA,0.25,NA,3,1.75,0.25,NA,0,NA,NA,NA,NA,NA,0.75,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","20","ir","n","1",0.1875,0.1875,70,NA,"20.ir.n",NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,1.5,4.5,0,NA,0.5,1.25,1,NA,5.25,NA,NA,0,NA,NA,0,0.75,NA,0.25,NA,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","20","ir","s","1",0.186,0.186,70,NA,"20.ir.s",NA,NA,0,NA,1.5,NA,NA,NA,NA,NA,0.1,NA,1,3.25,0,NA,0.5,0.25,0,NA,4.5,NA,NA,0,NA,NA,0.5,1.75,NA,0,NA,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","20","r","n","1",0.495,0.495,35,NA,"20.r.n",NA,NA,0,NA,4.5,NA,NA,NA,NA,5.25,0,NA,0,3,0.25,NA,0,0,30,NA,4,NA,0,NA,0,NA,NA,1,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","20","r","s","1",0.27,0.27,70,NA,"20.r.s",NA,NA,0,NA,5,NA,NA,NA,NA,2,0,NA,0,2.25,0.25,NA,0,0.25,10,NA,4.5,NA,0.5,NA,0,NA,NA,0.25,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","21","dt","n","0",0.31,0.31,15,NA,"21.dt.n",NA,NA,NA,NA,0,NA,NA,NA,NA,2.5,5,NA,NA,1,0,3.25,NA,2.75,NA,NA,1.5,8.75,2.75,0,0,NA,0,NA,NA,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","21","dt","s","0",0.41,0.41,12,NA,"21.dt.s",NA,NA,NA,NA,0,NA,NA,NA,NA,4.5,1.5,NA,NA,1,0,3,NA,2,NA,NA,6.5,20,1.75,0,0,NA,0.75,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","21","fd","n","0",0.2575,0.2575,25,NA,"21.fd.n",NA,NA,0,NA,NA,NA,NA,NA,NA,8,0,0.25,0,4,NA,1.25,0.5,NA,NA,NA,3.75,NA,NA,NA,0,0,0,NA,NA,0.5,1.75,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","21","fd","s","0",0.325,0.325,20,NA,"21.fd.s",NA,NA,0,NA,NA,NA,NA,NA,NA,9,0,0.25,0,10,NA,1.25,1.5,NA,NA,NA,3.75,NA,NA,NA,0,0,0,NA,NA,0,0.5,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","21","ir","n","0",0.33,0.33,35,NA,"21.ir.n",NA,NA,0,NA,NA,NA,NA,NA,NA,0.75,NA,0,0.75,12,0,NA,0,1.5,1,NA,11.5,NA,NA,0,NA,0,0,0.25,NA,NA,NA,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","21","ir","s","0",0.3175,0.3175,25,NA,"21.ir.s",NA,NA,0,NA,NA,NA,NA,NA,NA,0.25,NA,0,0,18,0,NA,0.25,1,1.5,NA,6,NA,NA,0,NA,0,0,0.75,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","21","r","n","0",0.3125,0.3125,NA,NA,"21.r.n",NA,NA,0,NA,3.5,NA,NA,0,NA,4.25,0,NA,0,11,NA,0,NA,NA,NA,NA,12,0,NA,NA,0,0.25,0.25,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","21","r","s","0",0.3085,0.3085,NA,NA,"21.r.s",NA,NA,0,NA,0.75,NA,NA,0.1,NA,2.75,0.25,NA,0,15,NA,0.25,NA,NA,NA,NA,11,0,NA,NA,0,0.25,0,0.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","22","dt","n","1",0.1575,0.1575,60,NA,"22.dt.n",NA,NA,0,NA,0,NA,NA,0,3.25,NA,NA,0.75,0.5,NA,0,NA,0.25,0,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,1.5,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","22","dt","s","1",0.2025,0.2025,30,NA,"22.dt.s",NA,NA,0,NA,0,NA,NA,0,1.5,NA,NA,2,5,NA,0,NA,1.25,0,NA,NA,NA,NA,0,0.5,0,NA,0,NA,NA,NA,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","22","fd","n","1",0.435,0.435,50,NA,"22.fd.n",NA,NA,0,NA,6.5,NA,NA,NA,NA,4.25,0,NA,0,NA,0,3,NA,NA,7.25,NA,6.25,2.25,NA,NA,NA,0,0,NA,NA,0,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","22","fd","s","1",0.4175,0.4175,19,NA,"22.fd.s",NA,NA,0,NA,1.5,NA,NA,NA,NA,9,0.25,NA,2.25,NA,0,0,NA,NA,15,NA,6,2.5,NA,NA,NA,0.5,0,NA,NA,0,1.25,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","22","ir","n","1",0.371,0.371,60,NA,"22.ir.n",NA,NA,NA,NA,5,NA,NA,0,NA,1.5,0,NA,0.25,NA,0,4.75,NA,NA,2.5,NA,16,NA,0.5,0,0,0,0.1,NA,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","22","ir","s","1",0.39,0.39,30,NA,"22.ir.s",NA,NA,NA,NA,12,NA,NA,0,NA,0.25,0,NA,0,NA,0,4.5,NA,NA,2,NA,11,NA,0.5,0,0,0,0.25,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","22","r","n","1",0.5,0.5,20,NA,"22.r.n",NA,NA,0,NA,0,NA,NA,0,0,NA,NA,0,0,0,NA,30,NA,NA,NA,NA,NA,10.5,0,0,NA,NA,0.25,0.75,NA,NA,0,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","22","r","s","1",0.395,0.395,20,NA,"22.r.s",NA,NA,0,NA,0.5,NA,NA,0,0,NA,NA,0,0,2.5,NA,14,NA,NA,NA,NA,NA,16,0,0,NA,NA,0.5,1.5,NA,NA,2.75,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","23","dt","n","0",0.7625,0.7625,30,NA,"23.dt.n",NA,NA,0,NA,0,NA,NA,NA,3.5,0,NA,NA,5.75,2,0,0.75,4.5,NA,40,NA,NA,15,0,NA,NA,NA,0,4.75,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","23","dt","s","0",0.34,0.34,30,NA,"23.dt.s",NA,NA,0,NA,0,NA,NA,NA,1.5,0,NA,NA,0,2,0,3,0,NA,20,NA,NA,4.5,0,NA,NA,NA,0,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","23","fd","n","0",0.435,0.435,35,NA,"23.fd.n",NA,NA,NA,NA,11,NA,NA,0.25,6.5,NA,NA,0,1.25,6,NA,3.25,2.75,NA,NA,NA,9.75,1.25,0,NA,NA,0,0.25,NA,NA,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","23","fd","s","0",0.2995,0.2995,30,NA,"23.fd.s",NA,NA,NA,NA,6.5,NA,NA,0.1,2.5,NA,NA,0.1,0,5,NA,2.5,0.75,NA,NA,NA,8,1.75,0,NA,NA,0.5,0,NA,NA,0,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","23","ir","n","0",0.2575,0.2575,30,NA,"23.ir.n",NA,NA,0,NA,0,NA,NA,0,NA,1.75,NA,NA,2.25,15,NA,NA,0,5.5,NA,NA,NA,0,0,0,NA,0.5,0,0.75,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","23","ir","s","0",0.3425,0.3425,25,NA,"23.ir.s",NA,NA,0,NA,1,NA,NA,0.5,NA,0,NA,NA,0,25,NA,NA,0,4.75,NA,NA,NA,0.5,0,0,NA,0.5,0.5,1.5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","23","r","n","0",0.58,0.58,17,NA,"23.r.n",NA,NA,NA,NA,0,NA,NA,NA,NA,30,NA,NA,0,20,0,0,NA,1.25,5.25,NA,1.5,0,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","23","r","s","0",0.48,0.48,25,NA,"23.r.s",NA,NA,NA,NA,0,NA,NA,NA,NA,25,NA,NA,0,15,0,0,NA,1.5,2.75,NA,3,0,0,NA,NA,NA,0,0.25,NA,NA,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","24","dt","n","1",0.2225,0.2225,80,NA,"24.dt.n",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.25,0,0,0,13.5,NA,NA,2,NA,3.75,NA,0,0,0,2.5,0,NA,NA,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","24","dt","s","1",0.225,0.225,80,NA,"24.dt.s",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.25,0,0,0,9,NA,NA,11,NA,0.5,NA,0,0,0,1.5,0,NA,NA,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","24","fd","n","1",0.375,0.375,50,NA,"24.fd.n",NA,NA,NA,NA,6.75,NA,NA,NA,NA,13.5,0,0.25,0,4.5,0,0,0.5,NA,1,NA,7,NA,0,NA,NA,NA,0,NA,NA,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","24","fd","s","1",0.3735,0.3735,35,NA,"24.fd.s",NA,NA,NA,NA,3,NA,NA,NA,NA,18,0.25,0.1,0,3.75,0,1,1,NA,3.25,NA,3.5,NA,0,NA,NA,NA,0,NA,NA,0,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","24","ir","n","1",0.0885,0.0885,90,NA,"24.ir.n",NA,NA,0,NA,NA,NA,NA,NA,0,0.5,NA,NA,0.25,2,NA,0,0.25,NA,NA,NA,2.75,0.25,0,0,0,1,NA,NA,NA,NA,0.1,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
