Year,structure,plot,block,trt,water,mono,gopher,native.richness,native.forb.richness,native.grass.richness,native.cover,native.forb.cover,native.grass.cover,inv.grass.cov,fesper.seeded,fesper.present,ACHMIL,ACMAME,ACMSTR,AMSMEN,ASCFAS,CALCIL,CIROCC,DEIFAS,ESCCAL,GRICAM,LAYPLA,LUPBIC,LUPMIC,LUPSUC,PHACIC,PLAERE,RANCAL,SISBEL,TRIWIL,ARIPUR,BROCAR,ELYCON,ELYGLA,FESMIC,HORBRA,HORINT,KOEMAC,MELIMP,MUHRIG,POASEC,SPOAIR,STIPUL,BRODIA,BROHOR,BROMAD,FESMYU,FESPER,HORMUR,POLMON,gopher.disturbance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,D,11-DT,11,DT,125,0,0,2,2,0,0.03,0.03,0,1,1,1,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0.35,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,K,11-FD,11,FD,125,0,0,8,6,2,1.01,0.31,0.7,0,0,0,0,0.01,0.1,0.07,0,0,0.08,0,0.04,0,0,0,0,0,0.01,0,0,0,0,0,0.25,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,D,11-IR,11,IR,125,0,0,3,3,0,0.07,0.07,0,1,1,1,0,0,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0.05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,K,11-R,11,R,125,0,0,9,7,2,1.1,0.6,0.5,0.02,1,1,0,0.01,0.07,0.15,0,0.05,0.02,0,0.15,0,0,0,0,0,0.15,0,0,0,0,0,0.35,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,D,12-DT,12,DT,125,0,1,6,4,2,0.71,0.06,0.65,0.2,1,1,0,0.02,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0.01,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.2,0,0.05,0.05,0,0.1,0,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,D,12-FD,12,FD,125,1,0,0,0,0,0,0,0,0.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.65,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,D,12-IR,12,IR,125,0,0,6,5,1,0.63,0.18,0.45,0.35,0,1,0,0.04,0,0.1,0,0,0,0,0.01,0.01,0,0,0,0,0.02,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,D,12-R,12,R,125,0,1,6,5,1,0.39,0.29,0.1,0.25,0,1,0,0.01,0,0,0,0,0.03,0,0.02,0.2,0,0,0,0,0.03,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.2,0,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,D,13-DT,13,DT,125,0,0,5,3,2,0.5,0.05,0.45,0.35,0,1,0,0.01,0,0.03,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.05,0,0,0,0,0,0,0,0,0,0,0.3,0,0.05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,D,13-FD,13,FD,125,0,1,1,0,1,0.02,0,0.02,0.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.75,0,0.15,0,0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,D,13-IR,13,IR,125,0,1,11,7,4,0.6,0.42,0.18,0.19,0,1,0,0.01,0,0.03,0,0,0.01,0,0,0.15,0,0,0,0.1,0.1,0.02,0,0,0,0,0.05,0.05,0.03,0.05,0,0,0,0,0,0,0,0,0,0.03,0.01,0,0.15,0,0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,D,13-R,13,R,125,0,0,6,5,1,0.55,0.35,0.2,0.3,0,1,0,0.05,0,0,0,0,0,0,0.01,0.25,0,0.03,0,0,0.01,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,D,14-DT,14,DT,125,0,1,11,8,3,0.46,0.29,0.17,0.06,0,1,0,0.03,0.01,0.05,0,0.01,0.01,0.03,0,0.05,0,0,0,0.1,0,0,0,0,0,0,0,0,0.05,0.1,0,0,0,0,0,0,0,0.02,0,0,0.01,0,0.05,0,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,D,14-FD,14,FD,125,0,1,1,1,0,0.01,0.01,0,1.15,1,1,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.9,0,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,D,14-IR,14,IR,125,0,0,8,8,0,0.19,0.19,0,0.8,1,1,0,0.02,0.01,0.03,0,0.04,0.02,0.01,0,0,0,0,0,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,D,14-R,14,R,125,0,0,3,2,1,0.1,0.07,0.03,1.2,1,1,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.95,0,0.25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,F,15-DT,15,DT,125,0,1,11,7,4,0.9,0.77,0.13,0.16,0,0,0,0.01,0.3,0.03,0,0,0.05,0,0.03,0.05,0,0,0,0,0.3,0,0,0,0,0,0.03,0,0.05,0.04,0,0,0,0,0,0,0,0.01,0.03,0.02,0.01,0,0,0,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,F,15-FD,15,FD,125,0,1,10,8,2,0.93,0.53,0.4,0.01,0,0,0,0.01,0.05,0.03,0,0,0.1,0,0.01,0.03,0,0,0,0.05,0.25,0,0,0,0,0,0,0,0.25,0,0.15,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,F,15-IR,15,IR,125,0,1,11,8,3,0.3,0.27,0.03,0.75,1,1,0,0.01,0.1,0.05,0,0,0.01,0,0.01,0.01,0,0,0,0.05,0.03,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0.01,0.5,0,0.2,0,0.05,0,0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,F,15-R,15,R,125,0,0,12,8,4,0.42,0.32,0.1,0.06,0,1,0,0.01,0.03,0.05,0,0,0.01,0,0.01,0.05,0,0,0,0.01,0.15,0,0,0,0,0,0.01,0,0.05,0.02,0,0,0,0,0,0,0,0.02,0.02,0,0.02,0,0.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,F,16-DT,16,DT,125,0,0,10,6,4,1.1,0.58,0.52,0.05,0,0,0,0.01,0,0.3,0,0,0.1,0,0.01,0.01,0,0,0,0,0.15,0,0,0,0,0,0.1,0,0.02,0.25,0,0,0,0,0,0,0,0.15,0.03,0,0.02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,F,16-FD,16,FD,125,0,0,6,5,1,0.53,0.48,0.05,0.47,1,1,0,0.03,0.08,0.25,0,0,0,0,0.02,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.4,0,0.02,0,0.05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,F,16-IR,16,IR,125,0,0,8,6,2,0.87,0.42,0.45,0.08,0,1,0,0,0.15,0.1,0,0,0.05,0,0.01,0.01,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0.35,0,0,0,0,0,0,0,0,0.05,0,0.02,0,0.01,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,F,16-R,16,R,125,0,0,8,7,1,0.23,0.22,0.01,0.8,1,1,0,0.01,0.01,0.03,0,0,0.01,0,0.01,0,0,0,0,0.1,0.05,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.55,0,0.2,0,0.05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,F,17-DT,17,DT,125,0,1,10,8,2,0.37,0.24,0.13,0.7,1,1,0,0.05,0.05,0.03,0,0,0.02,0,0.01,0,0,0,0,0.02,0.05,0,0.01,0,0,0,0.1,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.6,0,0.1,0,0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,F,17-FD,17,FD,125,0,0,10,8,2,0.33,0.28,0.05,0.9,1,1,0,0.01,0.05,0.05,0.07,0,0.01,0,0.03,0,0,0,0,0,0.05,0,0.01,0,0,0,0.02,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.7,0,0.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,F,17-IR,17,IR,125,0,1,11,7,4,1.03,0.63,0.4,0.03,0,0,0,0.01,0,0.3,0,0,0.02,0,0.01,0.01,0,0,0,0.25,0.03,0,0,0,0,0,0.05,0,0.1,0.15,0,0,0,0,0,0,0,0.1,0,0.01,0.02,0,0,0,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,F,17-R,17,R,125,0,1,9,7,2,0.65,0.39,0.26,0.17,1,0,0,0.05,0.01,0.15,0,0,0.05,0,0,0.01,0,0,0,0.1,0.02,0,0,0,0,0,0.25,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0.15,0,0,0,0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,F,18-DT,18,DT,125,0,0,7,5,2,1.01,0.83,0.18,0.02,0,0,0,0.1,0,0.2,0,0,0.07,0,0,0.01,0,0,0,0.45,0,0,0,0,0,0,0.1,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,L,18-FD,18,FD,125,0,0,5,2,3,1,0.15,0.85,0,1,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.45,0,0.25,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,F,18-IR,18,IR,125,0,0,9,6,3,1.04,0.36,0.68,0.02,0,0,0,0.03,0,0.1,0,0,0.04,0,0.03,0.01,0,0,0,0,0.15,0,0,0,0,0,0.5,0,0.03,0.15,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,L,18-R,18,R,125,0,0,6,4,2,1,0.5,0.5,0.02,1,1,0,0,0,0.1,0,0,0.15,0,0.1,0,0,0,0,0,0.15,0,0,0,0,0,0.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,L,19-DT,19,DT,125,0,0,7,5,2,0.9,0.2,0.7,0.1,1,1,0,0.01,0,0.1,0,0,0.05,0,0,0.01,0,0,0,0,0.03,0,0,0,0,0,0.1,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,L,19-FD,19,FD,125,0,0,8,6,2,0.79,0.39,0.4,0.22,0,1,0,0.01,0,0.25,0,0,0.01,0,0,0.01,0,0,0,0,0.1,0.01,0,0,0,0,0.1,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.01,0,0.2,0,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,L,19-IR,19,IR,125,0,0,6,3,3,0.99,0.17,0.82,0.05,1,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.25,0,0.02,0.55,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,L,19-R,19,R,125,0,0,6,4,2,0.83,0.38,0.45,0.05,0,1,0,0,0,0.1,0,0,0.1,0,0.03,0,0,0,0,0,0.15,0,0,0,0,0,0.05,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,L,20-DT,20,DT,125,0,0,8,5,3,1.06,0.11,0.95,0,0,0,0,0.01,0,0.02,0,0,0.01,0,0,0.05,0,0,0,0,0.02,0,0,0,0,0,0.15,0,0.05,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,L,20-FD,20,FD,125,0,0,9,5,4,1.13,0.31,0.82,0,0,0,0,0,0,0.1,0,0,0.03,0,0.01,0.02,0,0,0,0,0.15,0,0,0,0,0,0.6,0,0.02,0.15,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,L,20-IR,20,IR,125,0,0,6,2,4,0.83,0.19,0.64,0.2,1,1,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.03,0.5,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,L,20-R,20,R,125,0,0,9,7,2,0.87,0.47,0.4,0.2,1,1,0,0.01,0,0.2,0.03,0,0.02,0,0.05,0.01,0,0,0,0,0.15,0,0,0,0,0,0.05,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,L,21-DT,21,DT,125,0,1,7,5,2,0.85,0.55,0.3,0.1,1,1,0,0.05,0.05,0.15,0,0,0.05,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.15,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,L,21-FD,21,FD,125,0,0,8,6,2,0.52,0.32,0.2,0.51,1,1,0,0.01,0,0.1,0,0,0.03,0,0,0.01,0,0,0,0,0.15,0.02,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0,0.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
