"year","block","trt","subplot","species","prob","drought","native","graminoid","cover","sub.tcov","BG","Litter","sub.tveg"
"2020","10","r","s","TRDU",NA,"0",NA,NA,NA,74.5,15,NA,59.5
"2020","10","r","s","BRTE",NA,"0","I",1,NA,74.5,15,NA,59.5
"2020","10","r","s","RACO",0.01,"0","N",0,1,74.5,15,NA,59.5
"2020","10","r","s","SPCO",0.01,"0","N",0,0,74.5,15,NA,59.5
"2020","10","r","s","FEID",0,"0","N",1,0,74.5,15,NA,59.5
"2020","10","r","s","BOGR",0,"0","N",1,0,74.5,15,NA,59.5
"2020","10","r","s","GAAR",0,"0","N",0,1,74.5,15,NA,59.5
"2020","10","r","s","POPE",0.03,"0","N",0,1.5,74.5,15,NA,59.5
"2020","10","r","s","ARFR",0,"0","N",0,0,74.5,15,NA,59.5
"2020","10","r","s","HEVI",0.06,"0","N",0,1.5,74.5,15,NA,59.5
"2020","11","dt","n","POPE",0.03,"1","N",0,0,91.25,70,NA,21.25
"2020","11","dt","n","SATR",NA,"1","I",0,NA,91.25,70,NA,21.25
"2020","11","dt","n","FEID",0.11,"1","N",1,11.5,91.25,70,NA,21.25
"2020","11","dt","n","POSE",0.05,"1","N",1,0,91.25,70,NA,21.25
"2020","11","dt","n","AMRE",NA,"1",NA,NA,NA,91.25,70,NA,21.25
"2020","11","dt","n","SPCR",0.13,"1","N",1,0.75,91.25,70,NA,21.25
"2020","11","dt","n","HECO",0.28,"1","N",1,1.75,91.25,70,NA,21.25
"2020","11","dt","n","ARPU",0.19,"1","N",1,0,91.25,70,NA,21.25
"2020","11","dt","n","SOTR",NA,"1",NA,NA,NA,91.25,70,NA,21.25
"2020","11","dt","n","BRTE",NA,"1","I",1,NA,91.25,70,NA,21.25
"2020","11","dt","n","THFI",0,"1","N",0,3.75,91.25,70,NA,21.25
"2020","11","dt","n","MATA",0.04,"1","N",0,0,91.25,70,NA,21.25
"2020","11","dt","n","ASDR",0.01,"1","N",0,0,91.25,70,NA,21.25
"2020","11","dt","n","GAAR",0,"1","N",0,1.5,91.25,70,NA,21.25
"2020","11","dt","n","CHLE",NA,"1",NA,NA,NA,91.25,70,NA,21.25
"2020","11","dt","n","RACO",NA,"1","N",0,NA,91.25,70,NA,21.25
"2020","11","dt","n","LIPU",0,"1","N",0,0.25,91.25,70,NA,21.25
"2020","11","dt","n","PASM",NA,"1","N",1,NA,91.25,70,NA,21.25
"2020","11","dt","n","KOMA",0.12,"1","N",1,1.75,91.25,70,NA,21.25
"2020","11","dt","n","SPCO",0.01,"1","N",0,0,91.25,70,NA,21.25
"2020","11","dt","n","ACMI",0.01,"1","N",0,0,91.25,70,NA,21.25
"2020","11","dt","n","ARLU",0.02,"1","N",0,0,91.25,70,NA,21.25
"2020","11","dt","s","SATR",NA,"1","I",0,NA,72.85,40,NA,32.85
"2020","11","dt","s","LIPU",0,"1","N",0,0,72.85,40,NA,32.85
"2020","11","dt","s","CHLE",NA,"1",NA,NA,NA,72.85,40,NA,32.85
"2020","11","dt","s","RACO",NA,"1","N",0,NA,72.85,40,NA,32.85
"2020","11","dt","s","POSE",0.05,"1","N",1,1,72.85,40,NA,32.85
"2020","11","dt","s","AMRE",NA,"1",NA,NA,NA,72.85,40,NA,32.85
"2020","11","dt","s","THFI",0,"1","N",0,0,72.85,40,NA,32.85
"2020","11","dt","s","PASM",NA,"1","N",1,NA,72.85,40,NA,32.85
"2020","11","dt","s","FEID",0.11,"1","N",1,14,72.85,40,NA,32.85
"2020","11","dt","s","HECO",0.28,"1","N",1,4.5,72.85,40,NA,32.85
"2020","11","dt","s","POPE",0.03,"1","N",0,9,72.85,40,NA,32.85
"2020","11","dt","s","ASDR",0.01,"1","N",0,0,72.85,40,NA,32.85
"2020","11","dt","s","MATA",0.04,"1","N",0,0,72.85,40,NA,32.85
"2020","11","dt","s","GAAR",0,"1","N",0,0,72.85,40,NA,32.85
"2020","11","dt","s","ARLU",0.02,"1","N",0,0,72.85,40,NA,32.85
"2020","11","dt","s","ACMI",0.01,"1","N",0,0.1,72.85,40,NA,32.85
"2020","11","dt","s","BRTE",NA,"1","I",1,NA,72.85,40,NA,32.85
"2020","11","dt","s","KOMA",0.12,"1","N",1,3.5,72.85,40,NA,32.85
"2020","11","dt","s","SPCO",0.01,"1","N",0,0,72.85,40,NA,32.85
"2020","11","dt","s","SPCR",0.13,"1","N",1,0.75,72.85,40,NA,32.85
"2020","11","dt","s","SOTR",NA,"1",NA,NA,NA,72.85,40,NA,32.85
"2020","11","dt","s","ARPU",0.19,"1","N",1,0,72.85,40,NA,32.85
"2020","11","fd","n","SPCR",0.05,"1","N",1,0,98,80,NA,18
"2020","11","fd","n","ARLU",0.05,"1","N",0,0.75,98,80,NA,18
"2020","11","fd","n","SCSC",0.07,"1","N",1,0.25,98,80,NA,18
"2020","11","fd","n","RACO",NA,"1","N",0,NA,98,80,NA,18
"2020","11","fd","n","GAAR",NA,"1","N",0,NA,98,80,NA,18
"2020","11","fd","n","ELEL",0.04,"1","N",1,0,98,80,NA,18
"2020","11","fd","n","LIPU",0.09,"1","N",0,0.25,98,80,NA,18
"2020","11","fd","n","ARFR",0.04,"1","N",0,0,98,80,NA,18
"2020","11","fd","n","BRTE",NA,"1","I",1,NA,98,80,NA,18
"2020","11","fd","n","BOCU",0.13,"1","N",1,5.25,98,80,NA,18
"2020","11","fd","n","POPE",0.04,"1","N",0,0,98,80,NA,18
"2020","11","fd","n","unkgrass",NA,"1",NA,NA,NA,98,80,NA,18
"2020","11","fd","n","THFI",0.07,"1","N",0,7.5,98,80,NA,18
"2020","11","fd","n","HECO",0.08,"1","N",1,0,98,80,NA,18
"2020","11","fd","n","MATA",0.08,"1","N",0,0,98,80,NA,18
"2020","11","fd","n","ACMI",0.07,"1","N",0,3.5,98,80,NA,18
"2020","11","fd","n","KOMA",0.05,"1","N",1,0,98,80,NA,18
"2020","11","fd","n","SPCO",0.06,"1","N",0,0,98,80,NA,18
"2020","11","fd","n","DACA",0.08,"1","N",0,0.5,98,80,NA,18
"2020","11","fd","s","unkgrass",NA,"1",NA,NA,NA,68.45,35,NA,33.45
"2020","11","fd","s","ARFR",0.04,"1","N",0,0,68.45,35,NA,33.45
"2020","11","fd","s","ACMI",0.07,"1","N",0,3,68.45,35,NA,33.45
"2020","11","fd","s","HECO",0.08,"1","N",1,0.1,68.45,35,NA,33.45
"2020","11","fd","s","LIPU",0.09,"1","N",0,0.5,68.45,35,NA,33.45
"2020","11","fd","s","MATA",0.08,"1","N",0,0,68.45,35,NA,33.45
"2020","11","fd","s","KOMA",0.05,"1","N",1,0.5,68.45,35,NA,33.45
"2020","11","fd","s","ELEL",0.04,"1","N",1,0,68.45,35,NA,33.45
"2020","11","fd","s","BRTE",NA,"1","I",1,NA,68.45,35,NA,33.45
"2020","11","fd","s","SCSC",0.07,"1","N",1,0.1,68.45,35,NA,33.45
"2020","11","fd","s","DACA",0.08,"1","N",0,0.5,68.45,35,NA,33.45
"2020","11","fd","s","POPE",0.04,"1","N",0,0,68.45,35,NA,33.45
"2020","11","fd","s","SPCR",0.05,"1","N",1,0,68.45,35,NA,33.45
"2020","11","fd","s","ARLU",0.05,"1","N",0,0.75,68.45,35,NA,33.45
"2020","11","fd","s","SPCO",0.06,"1","N",0,0,68.45,35,NA,33.45
"2020","11","fd","s","BOCU",0.13,"1","N",1,3,68.45,35,NA,33.45
"2020","11","fd","s","RACO",NA,"1","N",0,NA,68.45,35,NA,33.45
"2020","11","fd","s","GAAR",NA,"1","N",0,NA,68.45,35,NA,33.45
"2020","11","fd","s","THFI",0.07,"1","N",0,25,68.45,35,NA,33.45
"2020","11","ir","n","GAAR",NA,"1","N",0,NA,96.7,80,NA,16.7
"2020","11","ir","n","SPCO",0.04,"1","N",0,0,96.7,80,NA,16.7
"2020","11","ir","n","MATA",0.03,"1","N",0,0,96.7,80,NA,16.7
"2020","11","ir","n","LIPU",0.07,"1","N",0,0.1,96.7,80,NA,16.7
"2020","11","ir","n","PASM",0.04,"1","N",1,0,96.7,80,NA,16.7
"2020","11","ir","n","ACMI",0.09,"1","N",0,0.75,96.7,80,NA,16.7
"2020","11","ir","n","HECO",0.04,"1","N",1,0.25,96.7,80,NA,16.7
"2020","11","ir","n","ACHY",0.1,"1","N",1,0,96.7,80,NA,16.7
"2020","11","ir","n","SPCR",NA,"1","N",1,NA,96.7,80,NA,16.7
"2020","11","ir","n","SOTR",NA,"1",NA,NA,NA,96.7,80,NA,16.7
"2020","11","ir","n","THFI",0.04,"1","N",0,8,96.7,80,NA,16.7
"2020","11","ir","n","BOCU",0.14,"1","N",1,3,96.7,80,NA,16.7
"2020","11","ir","n","HEVI",0.04,"1","N",0,0.1,96.7,80,NA,16.7
"2020","11","ir","n","CHLE",NA,"1",NA,NA,NA,96.7,80,NA,16.7
"2020","11","ir","n","KOMA",0.08,"1","N",1,0,96.7,80,NA,16.7
"2020","11","ir","n","BRTE",NA,"1","I",1,NA,96.7,80,NA,16.7
"2020","11","ir","n","RACO",0.03,"1","N",0,3.75,96.7,80,NA,16.7
"2020","11","ir","n","ARLU",0.08,"1","N",0,0,96.7,80,NA,16.7
"2020","11","ir","n","POPE",0.06,"1","N",0,0.5,96.7,80,NA,16.7
"2020","11","ir","n","SCSC",0.13,"1","N",1,0.25,96.7,80,NA,16.7
"2020","11","ir","n","SATR",NA,"1","I",0,NA,96.7,80,NA,16.7
"2020","11","ir","n","CHAL",NA,"1","I",0,NA,96.7,80,NA,16.7
"2020","11","ir","s","ACMI",0.09,"1","N",0,2,102.1,90,NA,12.1
"2020","11","ir","s","SOTR",NA,"1",NA,NA,NA,102.1,90,NA,12.1
"2020","11","ir","s","RACO",0.03,"1","N",0,0.75,102.1,90,NA,12.1
"2020","11","ir","s","HEVI",0.04,"1","N",0,1.25,102.1,90,NA,12.1
"2020","11","ir","s","LIPU",0.07,"1","N",0,0,102.1,90,NA,12.1
"2020","11","ir","s","SPCO",0.04,"1","N",0,0,102.1,90,NA,12.1
"2020","11","ir","s","KOMA",0.08,"1","N",1,0.25,102.1,90,NA,12.1
"2020","11","ir","s","HECO",0.04,"1","N",1,0.5,102.1,90,NA,12.1
"2020","11","ir","s","ACHY",0.1,"1","N",1,0.1,102.1,90,NA,12.1
"2020","11","ir","s","SCSC",0.13,"1","N",1,0.25,102.1,90,NA,12.1
"2020","11","ir","s","MATA",0.03,"1","N",0,0,102.1,90,NA,12.1
"2020","11","ir","s","GAAR",NA,"1","N",0,NA,102.1,90,NA,12.1
"2020","11","ir","s","SATR",NA,"1","I",0,NA,102.1,90,NA,12.1
"2020","11","ir","s","PASM",0.04,"1","N",1,0.25,102.1,90,NA,12.1
"2020","11","ir","s","BOCU",0.14,"1","N",1,2.25,102.1,90,NA,12.1
"2020","11","ir","s","POPE",0.06,"1","N",0,0.5,102.1,90,NA,12.1
"2020","11","ir","s","ARLU",0.08,"1","N",0,0,102.1,90,NA,12.1
"2020","11","ir","s","BRTE",NA,"1","I",1,NA,102.1,90,NA,12.1
"2020","11","ir","s","CHLE",NA,"1",NA,NA,NA,102.1,90,NA,12.1
"2020","11","ir","s","THFI",0.04,"1","N",0,4,102.1,90,NA,12.1
"2020","11","ir","s","SPCR",NA,"1","N",1,NA,102.1,90,NA,12.1
"2020","11","ir","s","CHAL",NA,"1","I",0,NA,102.1,90,NA,12.1
"2020","11","r","n","ASDR",0.07,"1","N",0,0,68,25,NA,43
"2020","11","r","n","POSE",0.01,"1","N",1,0.25,68,25,NA,43
"2020","11","r","n","CHLE",NA,"1",NA,NA,NA,68,25,NA,43
"2020","11","r","n","BRTE",NA,"1","I",1,NA,68,25,NA,43
"2020","11","r","n","SOTR",NA,"1",NA,NA,NA,68,25,NA,43
"2020","11","r","n","ARFR",0.05,"1","N",0,0,68,25,NA,43
"2020","11","r","n","SCSC",0,"1","N",1,0,68,25,NA,43
"2020","11","r","n","DACA",0,"1","N",0,0.25,68,25,NA,43
"2020","11","r","n","GAAR",0.03,"1","N",0,2.5,68,25,NA,43
"2020","11","r","n","SPCR",0,"1","N",1,0,68,25,NA,43
"2020","11","r","n","ARLU",0.24,"1","N",0,4.25,68,25,NA,43
"2020","11","r","n","KOMA",0,"1","N",1,0,68,25,NA,43
"2020","11","r","n","HECO",0,"1","N",1,0,68,25,NA,43
"2020","11","r","n","CHAL",NA,"1","I",0,NA,68,25,NA,43
"2020","11","r","n","POPE",0.01,"1","N",0,0,68,25,NA,43
"2020","11","r","n","MATA",NA,"1","N",0,NA,68,25,NA,43
"2020","11","r","n","THFI",0.03,"1","N",0,10,68,25,NA,43
"2020","11","r","n","POOL",NA,"1","I",0,NA,68,25,NA,43
"2020","11","r","n","RACO",NA,"1","N",0,NA,68,25,NA,43
"2020","11","r","n","LIPU",0.01,"1","N",0,0,68,25,NA,43
"2020","11","r","n","BOCU",0.48,"1","N",1,25,68,25,NA,43
"2020","11","r","n","HEVI",0.07,"1","N",0,0.75,68,25,NA,43
"2020","11","r","s","ARLU",0.24,"1","N",0,6.25,59.25,25,NA,34.25
"2020","11","r","s","CHLE",NA,"1",NA,NA,NA,59.25,25,NA,34.25
"2020","11","r","s","DACA",0,"1","N",0,0.25,59.25,25,NA,34.25
"2020","11","r","s","RACO",NA,"1","N",0,NA,59.25,25,NA,34.25
"2020","11","r","s","MATA",NA,"1","N",0,NA,59.25,25,NA,34.25
"2020","11","r","s","KOMA",0,"1","N",1,0,59.25,25,NA,34.25
"2020","11","r","s","ARFR",0.05,"1","N",0,0,59.25,25,NA,34.25
"2020","11","r","s","CHAL",NA,"1","I",0,NA,59.25,25,NA,34.25
"2020","11","r","s","SCSC",0,"1","N",1,0,59.25,25,NA,34.25
"2020","11","r","s","POSE",0.01,"1","N",1,0,59.25,25,NA,34.25
"2020","11","r","s","GAAR",0.03,"1","N",0,2.75,59.25,25,NA,34.25
"2020","11","r","s","BOCU",0.48,"1","N",1,15,59.25,25,NA,34.25
"2020","11","r","s","SPCR",0,"1","N",1,0,59.25,25,NA,34.25
"2020","11","r","s","POOL",NA,"1","I",0,NA,59.25,25,NA,34.25
"2020","11","r","s","HECO",0,"1","N",1,0,59.25,25,NA,34.25
"2020","11","r","s","THFI",0.03,"1","N",0,7,59.25,25,NA,34.25
"2020","11","r","s","LIPU",0.01,"1","N",0,0.25,59.25,25,NA,34.25
"2020","11","r","s","SOTR",NA,"1",NA,NA,NA,59.25,25,NA,34.25
"2020","11","r","s","POPE",0.01,"1","N",0,0,59.25,25,NA,34.25
"2020","11","r","s","ASDR",0.07,"1","N",0,0,59.25,25,NA,34.25
"2020","11","r","s","HEVI",0.07,"1","N",0,2.75,59.25,25,NA,34.25
"2020","11","r","s","BRTE",NA,"1","I",1,NA,59.25,25,NA,34.25
"2020","12","dt","n","BOCU",0.25,"0","N",1,6.5,102.1,90,NA,12.1
"2020","12","dt","n","SPCR",0.1,"0","N",1,1,102.1,90,NA,12.1
"2020","12","dt","n","SOTR",NA,"0",NA,NA,NA,102.1,90,NA,12.1
"2020","12","dt","n","POOL",NA,"0","I",0,NA,102.1,90,NA,12.1
"2020","12","dt","n","ARFR",0.06,"0","N",0,0,102.1,90,NA,12.1
"2020","12","dt","n","ARPU",0.17,"0","N",1,0,102.1,90,NA,12.1
"2020","12","dt","n","MATA",0.02,"0","N",0,0,102.1,90,NA,12.1
"2020","12","dt","n","DACA",0.01,"0","N",0,0.25,102.1,90,NA,12.1
"2020","12","dt","n","RACO",0.01,"0","N",0,0,102.1,90,NA,12.1
"2020","12","dt","n","GAAR",0,"0","N",0,0,102.1,90,NA,12.1
"2020","12","dt","n","ACMI",0.01,"0","N",0,0,102.1,90,NA,12.1
"2020","12","dt","n","BRTE",NA,"0","I",1,NA,102.1,90,NA,12.1
"2020","12","dt","n","THFI",0,"0","N",0,0.1,102.1,90,NA,12.1
"2020","12","dt","n","FEID",0.05,"0","N",1,0,102.1,90,NA,12.1
"2020","12","dt","n","PASM",0.13,"0","N",1,3.25,102.1,90,NA,12.1
"2020","12","dt","n","AMRE",NA,"0",NA,NA,NA,102.1,90,NA,12.1
"2020","12","dt","n","ACHY",0.12,"0","N",1,0.5,102.1,90,NA,12.1
"2020","12","dt","n","ARLU",0.04,"0","N",0,0,102.1,90,NA,12.1
"2020","12","dt","n","CHLE",NA,"0",NA,NA,NA,102.1,90,NA,12.1
"2020","12","dt","n","HEVI",0.03,"0","N",0,0.5,102.1,90,NA,12.1
"2020","12","dt","s","MATA",0.02,"0","N",0,0,98.85,90,NA,8.85
"2020","12","dt","s","RACO",0.01,"0","N",0,0,98.85,90,NA,8.85
"2020","12","dt","s","FEID",0.05,"0","N",1,0,98.85,90,NA,8.85
"2020","12","dt","s","POOL",NA,"0","I",0,NA,98.85,90,NA,8.85
"2020","12","dt","s","GAAR",0,"0","N",0,0,98.85,90,NA,8.85
"2020","12","dt","s","CHLE",NA,"0",NA,NA,NA,98.85,90,NA,8.85
"2020","12","dt","s","BRTE",NA,"0","I",1,NA,98.85,90,NA,8.85
"2020","12","dt","s","SOTR",NA,"0",NA,NA,NA,98.85,90,NA,8.85
"2020","12","dt","s","ARPU",0.17,"0","N",1,0,98.85,90,NA,8.85
"2020","12","dt","s","SPCR",0.1,"0","N",1,0.25,98.85,90,NA,8.85
"2020","12","dt","s","DACA",0.01,"0","N",0,0,98.85,90,NA,8.85
"2020","12","dt","s","BOCU",0.25,"0","N",1,1.25,98.85,90,NA,8.85
"2020","12","dt","s","ARFR",0.06,"0","N",0,0,98.85,90,NA,8.85
"2020","12","dt","s","ACMI",0.01,"0","N",0,0.25,98.85,90,NA,8.85
"2020","12","dt","s","PASM",0.13,"0","N",1,4,98.85,90,NA,8.85
"2020","12","dt","s","ACHY",0.12,"0","N",1,0.75,98.85,90,NA,8.85
"2020","12","dt","s","ARLU",0.04,"0","N",0,0,98.85,90,NA,8.85
"2020","12","dt","s","HEVI",0.03,"0","N",0,2.25,98.85,90,NA,8.85
"2020","12","dt","s","AMRE",NA,"0",NA,NA,NA,98.85,90,NA,8.85
"2020","12","dt","s","THFI",0,"0","N",0,0.1,98.85,90,NA,8.85
"2020","12","fd","n","BOCU",0.15,"0","N",1,6.25,53.5,20,NA,33.5
"2020","12","fd","n","SOTR",NA,"0",NA,NA,NA,53.5,20,NA,33.5
"2020","12","fd","n","POPE",0.04,"0","N",0,0,53.5,20,NA,33.5
"2020","12","fd","n","POSE",0.04,"0","N",1,0.25,53.5,20,NA,33.5
"2020","12","fd","n","RACO",0.05,"0","N",0,4.75,53.5,20,NA,33.5
"2020","12","fd","n","HECO",0.07,"0","N",1,0.25,53.5,20,NA,33.5
"2020","12","fd","n","DACA",0.05,"0","N",0,0.5,53.5,20,NA,33.5
"2020","12","fd","n","POOL",NA,"0","I",0,NA,53.5,20,NA,33.5
"2020","12","fd","n","LIPU",0.06,"0","N",0,0,53.5,20,NA,33.5
"2020","12","fd","n","ASDR",0.11,"0","N",0,0,53.5,20,NA,33.5
"2020","12","fd","n","GAAR",0.14,"0","N",0,6,53.5,20,NA,33.5
"2020","12","fd","n","BOGR",0.05,"0","N",1,1.5,53.5,20,NA,33.5
"2020","12","fd","n","ELEL",0.04,"0","N",1,0,53.5,20,NA,33.5
"2020","12","fd","n","FEID",0.05,"0","N",1,1,53.5,20,NA,33.5
"2020","12","fd","n","ACMI",0.06,"0","N",0,0.5,53.5,20,NA,33.5
"2020","12","fd","n","THFI",0.04,"0","N",0,12.5,53.5,20,NA,33.5
"2020","12","fd","n","BRTE",NA,"0","I",1,NA,53.5,20,NA,33.5
"2020","12","fd","n","SPCO",0.04,"0","N",0,0,53.5,20,NA,33.5
"2020","12","fd","s","THFI",0.04,"0","N",0,4,102.85,80,NA,22.85
"2020","12","fd","s","POOL",NA,"0","I",0,NA,102.85,80,NA,22.85
"2020","12","fd","s","ACMI",0.06,"0","N",0,4.5,102.85,80,NA,22.85
"2020","12","fd","s","ELEL",0.04,"0","N",1,0.25,102.85,80,NA,22.85
"2020","12","fd","s","POSE",0.04,"0","N",1,0,102.85,80,NA,22.85
"2020","12","fd","s","ASDR",0.11,"0","N",0,0,102.85,80,NA,22.85
"2020","12","fd","s","BOCU",0.15,"0","N",1,2.75,102.85,80,NA,22.85
"2020","12","fd","s","HECO",0.07,"0","N",1,1,102.85,80,NA,22.85
"2020","12","fd","s","POPE",0.04,"0","N",0,0.75,102.85,80,NA,22.85
"2020","12","fd","s","FEID",0.05,"0","N",1,1,102.85,80,NA,22.85
"2020","12","fd","s","SOTR",NA,"0",NA,NA,NA,102.85,80,NA,22.85
"2020","12","fd","s","RACO",0.05,"0","N",0,0,102.85,80,NA,22.85
"2020","12","fd","s","GAAR",0.14,"0","N",0,4.75,102.85,80,NA,22.85
"2020","12","fd","s","BRTE",NA,"0","I",1,NA,102.85,80,NA,22.85
"2020","12","fd","s","LIPU",0.06,"0","N",0,0.1,102.85,80,NA,22.85
"2020","12","fd","s","SPCO",0.04,"0","N",0,0,102.85,80,NA,22.85
"2020","12","fd","s","BOGR",0.05,"0","N",1,3.25,102.85,80,NA,22.85
"2020","12","fd","s","DACA",0.05,"0","N",0,0.5,102.85,80,NA,22.85
"2020","12","ir","n","GAAR",NA,"0","N",0,NA,96.75,90,NA,6.75
"2020","12","ir","n","ARPU",0.13,"0","N",1,0,96.75,90,NA,6.75
"2020","12","ir","n","SPCO",0.04,"0","N",0,0,96.75,90,NA,6.75
"2020","12","ir","n","LIPU",0.08,"0","N",0,0,96.75,90,NA,6.75
"2020","12","ir","n","HEVI",0.03,"0","N",0,0.5,96.75,90,NA,6.75
"2020","12","ir","n","DACA",0.01,"0","N",0,0,96.75,90,NA,6.75
"2020","12","ir","n","THFI",0.03,"0","N",0,3.25,96.75,90,NA,6.75
"2020","12","ir","n","KOMA",0.1,"0","N",1,0.25,96.75,90,NA,6.75
"2020","12","ir","n","CHLE",NA,"0",NA,NA,NA,96.75,90,NA,6.75
"2020","12","ir","n","BRTE",NA,"0","I",1,NA,96.75,90,NA,6.75
"2020","12","ir","n","ACMI",0.12,"0","N",0,2,96.75,90,NA,6.75
"2020","12","ir","n","POSE",0.09,"0","N",1,0,96.75,90,NA,6.75
"2020","12","ir","n","ARFR",0.03,"0","N",0,0,96.75,90,NA,6.75
"2020","12","ir","n","ASDR",0,"0","N",0,0,96.75,90,NA,6.75
"2020","12","ir","n","HECO",NA,"0","N",1,NA,96.75,90,NA,6.75
"2020","12","ir","n","RACO",0.03,"0","N",0,0,96.75,90,NA,6.75
"2020","12","ir","n","SCSC",0.22,"0","N",1,0.75,96.75,90,NA,6.75
"2020","12","ir","n","ELEL",0.07,"0","N",1,0,96.75,90,NA,6.75
"2020","12","ir","n","SPCR",NA,"0","N",1,NA,96.75,90,NA,6.75
"2020","12","ir","n","PASM",0.03,"0","N",1,0,96.75,90,NA,6.75
"2020","12","ir","n","SOTR",NA,"0",NA,NA,NA,96.75,90,NA,6.75
"2020","12","ir","s","ARPU",0.13,"0","N",1,0,97.6,90,NA,7.6
"2020","12","ir","s","THFI",0.03,"0","N",0,3.75,97.6,90,NA,7.6
"2020","12","ir","s","CHLE",NA,"0",NA,NA,NA,97.6,90,NA,7.6
"2020","12","ir","s","GAAR",NA,"0","N",0,NA,97.6,90,NA,7.6
"2020","12","ir","s","HEVI",0.03,"0","N",0,0.75,97.6,90,NA,7.6
"2020","12","ir","s","HECO",NA,"0","N",1,NA,97.6,90,NA,7.6
"2020","12","ir","s","ELEL",0.07,"0","N",1,0.25,97.6,90,NA,7.6
"2020","12","ir","s","SOTR",NA,"0",NA,NA,NA,97.6,90,NA,7.6
"2020","12","ir","s","ASDR",0,"0","N",0,0,97.6,90,NA,7.6
"2020","12","ir","s","KOMA",0.1,"0","N",1,0,97.6,90,NA,7.6
"2020","12","ir","s","ARFR",0.03,"0","N",0,0,97.6,90,NA,7.6
"2020","12","ir","s","POSE",0.09,"0","N",1,0,97.6,90,NA,7.6
"2020","12","ir","s","BRTE",NA,"0","I",1,NA,97.6,90,NA,7.6
"2020","12","ir","s","SPCR",NA,"0","N",1,NA,97.6,90,NA,7.6
"2020","12","ir","s","PASM",0.03,"0","N",1,0,97.6,90,NA,7.6
"2020","12","ir","s","LIPU",0.08,"0","N",0,0,97.6,90,NA,7.6
"2020","12","ir","s","DACA",0.01,"0","N",0,0.1,97.6,90,NA,7.6
"2020","12","ir","s","SCSC",0.22,"0","N",1,0.25,97.6,90,NA,7.6
"2020","12","ir","s","RACO",0.03,"0","N",0,0,97.6,90,NA,7.6
"2020","12","ir","s","SPCO",0.04,"0","N",0,0,97.6,90,NA,7.6
"2020","12","ir","s","ACMI",0.12,"0","N",0,2.5,97.6,90,NA,7.6
"2020","12","r","n","SCSC",0,"0","N",1,0,59.25,25,NA,34.25
"2020","12","r","n","DACA",0,"0","N",0,0,59.25,25,NA,34.25
"2020","12","r","n","THFI",0.01,"0","N",0,13.5,59.25,25,NA,34.25
"2020","12","r","n","KOMA",0.05,"0","N",1,0.25,59.25,25,NA,34.25
"2020","12","r","n","MATA",0.02,"0","N",0,0,59.25,25,NA,34.25
"2020","12","r","n","POSE",0,"0","N",1,0,59.25,25,NA,34.25
"2020","12","r","n","GAAR",0.26,"0","N",0,13,59.25,25,NA,34.25
"2020","12","r","n","CHLE",NA,"0",NA,NA,NA,59.25,25,NA,34.25
"2020","12","r","n","BOGR",0.09,"0","N",1,2.25,59.25,25,NA,34.25
"2020","12","r","n","ASDR",0,"0","N",0,0,59.25,25,NA,34.25
"2020","12","r","n","SPCO",0,"0","N",0,0,59.25,25,NA,34.25
"2020","12","r","n","RACO",0,"0","N",0,0,59.25,25,NA,34.25
"2020","12","r","n","HEVI",0.47,"0","N",0,1.25,59.25,25,NA,34.25
"2020","12","r","n","FEID",0.01,"0","N",1,1.5,59.25,25,NA,34.25
"2020","12","r","n","POOL",NA,"0","I",0,NA,59.25,25,NA,34.25
"2020","12","r","n","POPE",0.04,"0","N",0,2.25,59.25,25,NA,34.25
"2020","12","r","n","BRIN",NA,"0","I",1,NA,59.25,25,NA,34.25
"2020","12","r","n","PASM",0.04,"0","N",1,0.25,59.25,25,NA,34.25
"2020","12","r","n","BOCU",NA,"0","N",1,NA,59.25,25,NA,34.25
"2020","12","r","n","BRTE",NA,"0","I",1,NA,59.25,25,NA,34.25
"2020","12","r","s","DACA",0,"0","N",0,0,62,30,NA,32
"2020","12","r","s","THFI",0.01,"0","N",0,6.75,62,30,NA,32
"2020","12","r","s","KOMA",0.05,"0","N",1,0.5,62,30,NA,32
"2020","12","r","s","HEVI",0.47,"0","N",0,3.75,62,30,NA,32
"2020","12","r","s","MATA",0.02,"0","N",0,0,62,30,NA,32
"2020","12","r","s","POPE",0.04,"0","N",0,1,62,30,NA,32
"2020","12","r","s","CHLE",NA,"0",NA,NA,NA,62,30,NA,32
"2020","12","r","s","POSE",0,"0","N",1,0,62,30,NA,32
"2020","12","r","s","BRIN",NA,"0","I",1,NA,62,30,NA,32
"2020","12","r","s","ASDR",0,"0","N",0,0,62,30,NA,32
"2020","12","r","s","GAAR",0.26,"0","N",0,14,62,30,NA,32
"2020","12","r","s","FEID",0.01,"0","N",1,1,62,30,NA,32
"2020","12","r","s","RACO",0,"0","N",0,0,62,30,NA,32
"2020","12","r","s","SPCO",0,"0","N",0,0,62,30,NA,32
"2020","12","r","s","BOGR",0.09,"0","N",1,4.25,62,30,NA,32
"2020","12","r","s","SCSC",0,"0","N",1,0,62,30,NA,32
"2020","12","r","s","BRTE",NA,"0","I",1,NA,62,30,NA,32
"2020","12","r","s","PASM",0.04,"0","N",1,0.75,62,30,NA,32
"2020","12","r","s","POOL",NA,"0","I",0,NA,62,30,NA,32
"2020","12","r","s","BOCU",NA,"0","N",1,NA,62,30,NA,32
